  4,   0.74842,   1.14516,   0.89005,   0.72388,   0.76296,   0.84581,   0.96280,   1.37518,   0.94695,   1.15353,   0.87578,   1.05932,   1.09142,   0.82838,   1.09058,   0.77474,   0.93365,   0.78869,   0.90657,   0.96907,   1.02348,   1.18459,   1.01502,   1.34428,   1.07129,   1.21176,   0.80132,   1.22238,   1.65166,   0.80140,   1.19398,   0.95506,   0.84450,
  5,   0.69128,   1.09849,   1.30908,   0.51486,   0.74938,   0.79782,   1.02737,   0.96329,   1.00710,   1.02184,   0.96116,   1.17386,   0.80595,   1.18372,   0.86317,   0.95214,   0.94333,   0.64170,   0.84543,   0.96043,   0.78619,   1.08043,   1.15350,   1.10941,   1.36511,   0.81886,   1.44560,   1.33130,   1.14504,   0.88894,   0.64717,   0.53612,   0.43003,
  6,   0.63499,   0.84195,   0.80884,   0.69294,   0.69123,   0.79446,   0.88618,   1.07813,   0.83927,   0.98477,   0.95303,   1.03758,   0.84077,   0.98568,   0.93365,   0.86910,   0.79545,   0.72488,   0.86834,   1.01222,   1.03483,   1.14069,   0.99598,   1.13086,   1.11120,   1.23073,   1.08175,   1.12039,   1.10243,   0.84058,   0.89834,   0.76044,   0.81535,
  7,   0.63499,   0.84195,   0.80884,   0.69294,   0.69123,   0.79446,   0.88618,   1.07813,   0.83927,   0.98477,   0.95303,   1.03758,   0.84077,   0.98568,   0.93365,   0.86910,   0.79545,   0.72488,   0.86834,   1.01222,   1.03483,   1.14069,   0.99598,   1.13086,   1.11120,   1.23073,   1.08175,   1.12039,   1.10243,   0.84058,   0.89834,   0.76044,   0.81535,
  1,   0.76884,   0.07106,   0.18515,   0.14001,   0.43185,   0.95960,   0.24583,   2.44295,   0.38423,   1.30366,   0.50913,   0.72817,   0.48374,   0.68408,   0.93762,   0.23674,   0.21680,   0.23004,   0.18471,   0.23015,   0.38102,   0.32638,   0.56477,   0.37204,   0.43854,   0.40030,   0.65434,   0.49697,   0.44160,   0.55450,   0.22914,   0.25495,   0.22591,
  2,   0.49886,   0.29587,   0.37633,   0.75210,   0.52413,   0.71570,   0.65938,   1.03880,   0.57903,   0.77326,   0.99775,   0.73263,   0.74047,   1.06786,   0.70366,   0.69252,   0.55402,   0.67765,   0.71880,   0.97629,   1.15355,   1.18969,   1.01000,   0.99638,   0.91065,   1.23746,   0.97204,   0.65732,   0.77547,   0.74593,   0.70434,   0.57190,   0.44301,
  3,   0.60140,   0.82827,   0.65990,   0.78090,   0.72843,   0.81851,   0.89518,   0.93524,   0.82398,   0.99037,   0.97734,   1.18415,   0.72437,   0.86070,   1.07185,   1.04327,   0.72666,   0.73703,   0.98115,   1.19662,   1.25827,   1.27540,   1.00227,   1.13847,   0.96458,   1.33301,   0.90655,   1.03128,   0.76820,   1.05368,   1.36246,   1.22011,   1.52578,
  4,   0.74842,   1.14516,   0.89005,   0.72388,   0.76296,   0.84581,   0.96279,   1.37518,   0.94694,   1.15350,   0.87572,   1.05911,   1.09103,   0.82719,   1.08742,   0.76906,   0.91616,   0.75936,   0.89535,   0.99941,   1.06520,   1.26207,   1.12156,   1.39367,   0.97814,   1.08114,   0.71944,   1.08047,   1.59912,   0.89391,   1.37661,   1.23714,   1.08442,
  5,   0.69128,   1.09849,   1.30908,   0.51486,   0.74938,   0.79782,   1.02737,   0.96329,   1.00709,   1.02182,   0.96109,   1.17365,   0.80557,   1.18242,   0.86032,   0.94470,   0.92723,   0.61644,   0.83442,   0.98653,   0.82041,   1.15973,   1.26697,   1.14760,   1.28158,   0.70861,   1.32207,   1.18263,   1.10188,   0.96784,   0.77906,   0.62433,   0.64186,
  6,   0.63499,   0.84195,   0.80884,   0.69294,   0.69123,   0.79446,   0.88618,   1.07813,   0.83926,   0.98474,   0.95298,   1.03738,   0.84036,   0.98454,   0.93081,   0.86239,   0.78102,   0.69762,   0.85743,   1.03971,   1.07436,   1.22172,   1.10020,   1.16903,   1.03374,   1.09006,   0.98003,   0.98793,   1.06117,   0.91534,   1.05562,   0.91337,   0.92377,
  7,   0.63499,   0.84195,   0.80884,   0.69294,   0.69123,   0.79446,   0.88618,   1.07813,   0.83926,   0.98474,   0.95298,   1.03738,   0.84036,   0.98454,   0.93081,   0.86239,   0.78102,   0.69762,   0.85743,   1.03971,   1.07436,   1.22172,   1.10020,   1.16903,   1.03374,   1.09006,   0.98003,   0.98793,   1.06117,   0.91534,   1.05562,   0.91337,   0.92377,
  1,   0.76884,   0.07106,   0.18515,   0.14001,   0.43185,   0.95960,   0.24583,   2.44299,   0.38426,   1.30374,   0.50955,   0.72900,   0.48484,   0.68898,   0.95575,   0.25230,   0.24386,   0.29954,   0.23888,   0.27443,   0.38037,   0.27271,   0.43689,   0.30569,   0.44073,   0.45350,   0.71771,   0.53706,   0.40650,   0.44887,   0.17352,   0.21937,   0.14410,
  2,   0.49886,   0.29587,   0.37633,   0.75210,   0.52413,   0.71570,   0.65939,   1.03882,   0.57906,   0.77337,   0.99794,   0.73375,   0.74222,   1.07321,   0.71376,   0.72280,   0.61011,   0.82190,   0.86551,   1.10477,   1.15709,   1.05389,   0.82432,   0.85825,   0.91322,   1.34862,   1.05263,   0.69705,   0.73480,   0.63631,   0.59143,   0.49735,   0.43278,
  3,   0.60140,   0.82827,   0.65990,   0.78090,   0.72843,   0.81851,   0.89519,   0.93525,   0.82402,   0.99050,   0.97767,   1.18481,   0.72665,   0.86521,   1.08737,   1.08012,   0.79389,   0.89464,   1.16589,   1.33686,   1.26499,   1.13866,   0.82494,   0.99502,   0.96985,   1.45439,   0.98011,   1.10711,   0.70887,   0.91174,   1.17242,   1.13693,   1.42668,
  4,   0.74842,   1.14516,   0.89005,   0.72388,   0.76297,   0.84581,   0.96280,   1.37520,   0.94698,   1.15364,   0.87599,   1.06008,   1.09288,   0.83286,   1.10259,   0.79673,   1.00564,   0.92320,   1.07168,   1.12858,   1.06414,   1.13630,   0.92221,   1.22692,   0.99982,   1.17449,   0.78139,   1.14917,   1.52745,   0.74023,   1.16702,   1.09452,   1.14216,
  5,   0.69128,   1.09849,   1.30908,   0.51486,   0.74938,   0.79782,   1.02738,   0.96331,   1.00713,   1.02193,   0.96142,   1.17466,   0.80739,   1.18859,   0.87401,   0.98108,   1.00898,   0.75813,   1.00133,   1.11488,   0.82205,   1.02994,   1.05469,   0.99858,   1.28987,   0.78773,   1.41361,   1.25469,   1.03971,   0.82419,   0.64296,   0.55030,   0.59230,
  6,   0.63499,   0.84195,   0.80884,   0.69294,   0.69123,   0.79446,   0.88619,   1.07814,   0.83930,   0.98486,   0.95325,   1.03833,   0.84228,   0.98997,   0.94443,   0.89518,   0.85466,   0.84947,   1.02610,   1.17128,   1.07707,   1.08970,   0.90654,   1.01969,   1.04319,   1.19131,   1.05693,   1.05200,   1.00271,   0.77812,   0.89346,   0.81978,   0.89848,
  7,   0.63499,   0.84195,   0.80884,   0.69294,   0.69123,   0.79446,   0.88619,   1.07814,   0.83930,   0.98486,   0.95325,   1.03833,   0.84228,   0.98997,   0.94443,   0.89518,   0.85466,   0.84947,   1.02610,   1.17128,   1.07707,   1.08970,   0.90654,   1.01969,   1.04319,   1.19131,   1.05693,   1.05200,   1.00271,   0.77812,   0.89346,   0.81978,   0.89848,
  1,   0.76884,   0.07106,   0.18515,   0.14001,   0.43185,   0.95960,   0.24583,   2.44296,   0.38424,   1.30368,   0.50924,   0.72839,   0.48403,   0.68538,   0.94245,   0.24066,   0.22310,   0.24591,   0.21153,   0.25914,   0.39406,   0.26965,   0.42315,   0.29243,   0.42832,   0.44195,   0.75873,   0.58314,   0.47966,   0.53867,   0.19874,   0.22483,   0.23224,
  2,   0.49886,   0.29587,   0.37633,   0.75210,   0.52413,   0.71570,   0.65939,   1.03880,   0.57904,   0.77329,   0.99780,   0.73293,   0.74094,   1.06927,   0.70632,   0.70044,   0.56780,   0.70919,   0.79238,   1.06111,   1.18641,   1.04724,   0.80388,   0.82856,   0.89319,   1.32787,   1.07926,   0.75923,   0.83578,   0.72804,   0.65348,   0.51983,   0.38821,
  3,   0.60140,   0.82827,   0.65990,   0.78090,   0.72843,   0.81851,   0.89518,   0.93524,   0.82399,   0.99040,   0.97743,   1.18432,   0.72497,   0.86190,   1.07590,   1.05282,   0.74363,   0.77284,   1.07685,   1.29033,   1.29610,   1.13124,   0.80761,   0.96202,   0.94628,   1.43494,   1.01025,   1.14940,   0.82076,   1.03494,   1.23473,   1.17945,   1.26514,
  4,   0.74842,   1.14516,   0.89005,   0.72388,   0.76296,   0.84581,   0.96280,   1.37519,   0.94695,   1.15354,   0.87579,   1.05937,   1.09152,   0.82869,   1.09141,   0.77617,   0.93833,   0.79735,   0.98568,   1.08863,   1.09197,   1.13019,   0.90081,   1.19351,   0.97382,   1.15131,   0.80617,   1.21043,   1.68280,   0.86127,   1.25963,   1.04821,   1.03963,
  5,   0.69128,   1.09849,   1.30908,   0.51486,   0.74938,   0.79782,   1.02737,   0.96329,   1.00710,   1.02185,   0.96118,   1.17392,   0.80605,   1.18405,   0.86393,   0.95410,   0.94742,   0.64864,   0.91953,   1.07243,   0.84616,   1.02308,   1.03184,   0.96686,   1.26360,   0.77133,   1.45169,   1.31889,   1.17191,   0.94368,   0.70184,   0.56382,   0.46420,
  6,   0.63499,   0.84195,   0.80884,   0.69294,   0.69123,   0.79446,   0.88618,   1.07813,   0.83927,   0.98477,   0.95305,   1.03763,   0.84087,   0.98598,   0.93439,   0.87088,   0.79929,   0.73200,   0.94361,   1.12813,   1.10516,   1.08294,   0.88604,   0.98774,   1.01922,   1.17136,   1.08684,   1.10949,   1.12781,   0.89198,   0.96242,   0.82783,   0.78930,
  7,   0.63499,   0.84195,   0.80884,   0.69294,   0.69123,   0.79446,   0.88618,   1.07813,   0.83927,   0.98477,   0.95305,   1.03763,   0.84087,   0.98598,   0.93439,   0.87088,   0.79929,   0.73200,   0.94361,   1.12813,   1.10516,   1.08294,   0.88604,   0.98774,   1.01922,   1.17136,   1.08684,   1.10949,   1.12781,   0.89198,   0.96242,   0.82783,   0.78930,
  1,   0.76884,   0.07106,   0.18515,   0.14001,   0.43185,   0.95960,   0.24583,   2.44297,   0.38425,   1.30370,   0.50935,   0.72861,   0.48431,   0.68664,   0.94705,   0.24465,   0.23008,   0.26228,   0.20821,   0.23745,   0.35479,   0.27648,   0.45248,   0.31666,   0.40862,   0.41426,   0.78706,   0.58696,   0.48087,   0.54272,   0.20417,   0.24476,   0.18796,
  2,   0.49886,   0.29587,   0.37633,   0.75210,   0.52413,   0.71570,   0.65939,   1.03881,   0.57904,   0.77332,   0.99785,   0.73322,   0.74139,   1.07066,   0.70892,   0.70809,   0.58205,   0.74551,   0.78532,   1.00036,   1.10046,   1.06472,   0.84687,   0.87978,   0.86149,   1.27122,   1.11359,   0.76313,   0.83743,   0.73905,   0.63268,   0.50885,   0.45761,
  3,   0.60140,   0.82827,   0.65990,   0.78090,   0.72843,   0.81851,   0.89518,   0.93524,   0.82400,   0.99044,   0.97751,   1.18449,   0.72556,   0.86306,   1.07991,   1.06224,   0.76042,   0.81171,   1.06137,   1.21777,   1.20515,   1.14894,   0.84878,   1.01593,   0.90785,   1.37918,   1.04332,   1.15454,   0.82072,   1.05300,   1.20760,   1.00601,   1.29069,
  4,   0.74842,   1.14516,   0.89005,   0.72388,   0.76296,   0.84581,   0.96280,   1.37519,   0.94696,   1.15358,   0.87586,   1.05962,   1.09200,   0.83015,   1.09531,   0.78329,   0.96086,   0.83705,   0.97349,   1.01471,   1.01040,   1.14506,   0.94803,   1.26177,   0.92874,   1.09436,   0.83489,   1.21599,   1.68364,   0.87085,   1.24764,   0.91049,   0.72998,
  5,   0.69128,   1.09849,   1.30908,   0.51486,   0.74938,   0.79782,   1.02737,   0.96330,   1.00711,   1.02188,   0.96126,   1.17418,   0.80652,   1.18564,   0.86744,   0.96340,   0.96818,   0.68322,   0.90865,   1.00709,   0.77601,   1.03958,   1.08226,   1.02434,   1.22044,   0.72929,   1.49144,   1.32459,   1.17318,   0.95637,   0.68563,   0.51892,   0.36970,
  6,   0.63499,   0.84195,   0.80884,   0.69294,   0.69123,   0.79446,   0.88619,   1.07814,   0.83928,   0.98480,   0.95312,   1.03788,   0.84137,   0.98738,   0.93789,   0.87925,   0.81788,   0.76937,   0.93221,   1.05998,   1.02301,   1.09957,   0.93149,   1.04545,   0.97963,   1.11851,   1.12081,   1.11456,   1.12874,   0.90482,   0.94339,   0.73606,   0.71199,
  7,   0.63499,   0.84195,   0.80884,   0.69294,   0.69123,   0.79446,   0.88619,   1.07814,   0.83928,   0.98480,   0.95312,   1.03788,   0.84137,   0.98738,   0.93789,   0.87925,   0.81788,   0.76937,   0.93221,   1.05998,   1.02301,   1.09957,   0.93149,   1.04545,   0.97963,   1.11851,   1.12081,   1.11456,   1.12874,   0.90482,   0.94339,   0.73606,   0.71199,
  1,   0.76884,   0.07106,   0.18515,   0.14001,   0.43185,   0.95960,   0.24583,   2.44299,   0.38426,   1.30373,   0.50950,   0.72891,   0.48472,   0.68844,   0.95364,   0.25052,   0.24095,   0.28905,   0.20294,   0.21936,   0.34958,   0.28362,   0.49041,   0.33892,   0.42399,   0.41682,   0.70023,   0.54513,   0.45374,   0.54277,   0.22414,   0.27302,   0.23495,
  2,   0.49886,   0.29587,   0.37633,   0.75210,   0.52413,   0.71570,   0.65939,   1.03882,   0.57906,   0.77336,   0.99792,   0.73363,   0.74203,   1.07264,   0.71264,   0.71920,   0.60350,   0.80519,   0.77339,   0.94566,   1.08820,   1.08172,   0.90272,   0.92870,   0.88601,   1.27376,   1.01769,   0.71368,   0.80106,   0.72383,   0.68052,   0.55183,   0.49777,
  3,   0.60140,   0.82827,   0.65990,   0.78090,   0.72843,   0.81851,   0.89519,   0.93525,   0.82401,   0.99048,   0.97763,   1.18473,   0.72640,   0.86471,   1.08567,   1.07593,   0.78557,   0.87429,   1.04271,   1.15644,   1.19125,   1.16602,   0.90019,   1.06796,   0.93883,   1.37383,   0.95028,   1.10020,   0.78769,   1.04070,   1.26070,   1.11280,   1.42010,
  4,   0.74842,   1.14516,   0.89005,   0.72388,   0.76297,   0.84581,   0.96280,   1.37520,   0.94697,   1.15363,   0.87596,   1.05997,   1.09268,   0.83223,   1.10090,   0.79365,   0.99489,   0.90083,   0.95602,   0.95806,   0.99925,   1.15889,   1.00730,   1.31615,   0.95802,   1.10904,   0.75544,   1.15453,   1.63168,   0.86875,   1.33122,   0.96184,   0.85669,
  5,   0.69128,   1.09849,   1.30908,   0.51486,   0.74938,   0.79782,   1.02737,   0.96330,   1.00713,   1.02192,   0.96138,   1.17455,   0.80719,   1.18791,   0.87247,   0.97693,   0.99945,   0.73933,   0.89287,   0.95178,   0.76611,   1.05568,   1.14557,   1.07568,   1.25299,   0.73357,   1.37765,   1.26051,   1.12878,   0.94681,   0.73504,   0.57256,   0.38198,
  6,   0.63499,   0.84195,   0.80884,   0.69294,   0.69123,   0.79446,   0.88619,   1.07814,   0.83929,   0.98485,   0.95322,   1.03822,   0.84207,   0.98937,   0.94292,   0.89143,   0.84585,   0.82991,   0.91625,   1.00299,   1.01120,   1.11558,   0.98894,   1.09712,   1.00896,   1.12255,   1.02527,   1.05723,   1.08730,   0.89502,   1.00187,   0.79976,   0.78913,
  7,   0.63499,   0.84195,   0.80884,   0.69294,   0.69123,   0.79446,   0.88619,   1.07814,   0.83929,   0.98485,   0.95322,   1.03822,   0.84207,   0.98937,   0.94292,   0.89143,   0.84585,   0.82991,   0.91625,   1.00299,   1.01120,   1.11558,   0.98894,   1.09712,   1.00896,   1.12255,   1.02527,   1.05723,   1.08730,   0.89502,   1.00187,   0.79976,   0.78913,
  1,   0.76884,   0.07106,   0.18515,   0.14001,   0.43185,   0.95960,   0.24583,   2.44297,   0.38425,   1.30370,   0.50933,   0.72856,   0.48425,   0.68636,   0.94599,   0.24377,   0.22874,   0.25799,   0.20010,   0.23491,   0.37753,   0.30709,   0.51384,   0.34356,   0.45153,   0.45360,   0.71646,   0.52021,   0.42797,   0.54064,   0.21434,   0.25395,   0.15250,
  2,   0.49886,   0.29587,   0.37633,   0.75210,   0.52413,   0.71570,   0.65939,   1.03881,   0.57904,   0.77331,   0.99784,   0.73315,   0.74129,   1.07036,   0.70835,   0.70632,   0.57888,   0.73837,   0.76341,   0.99098,   1.14778,   1.14158,   0.93900,   0.93852,   0.93127,   1.34970,   1.04825,   0.68417,   0.75969,   0.71983,   0.70040,   0.52683,   0.48057,
  3,   0.60140,   0.82827,   0.65990,   0.78090,   0.72843,   0.81851,   0.89518,   0.93524,   0.82400,   0.99043,   0.97750,   1.18445,   0.72543,   0.86280,   1.07905,   1.06016,   0.75651,   0.80289,   1.03602,   1.21184,   1.25323,   1.22745,   0.93319,   1.08226,   0.98861,   1.45578,   0.97812,   1.07356,   0.74900,   1.02628,   1.30480,   1.23044,   1.40454,
  4,   0.74842,   1.14516,   0.89005,   0.72388,   0.76296,   0.84581,   0.96280,   1.37519,   0.94696,   1.15357,   0.87585,   1.05956,   1.09189,   0.82983,   1.09445,   0.78175,   0.95581,   0.82760,   0.94768,   1.01299,   1.05819,   1.21823,   1.04445,   1.32215,   1.01894,   1.17564,   0.78038,   1.12073,   1.57347,   0.86345,   1.33886,   1.09469,   1.26527,
  5,   0.69128,   1.09849,   1.30908,   0.51486,   0.74938,   0.79782,   1.02737,   0.96330,   1.00711,   1.02187,   0.96124,   1.17412,   0.80642,   1.18529,   0.86666,   0.96133,   0.96365,   0.67530,   0.88424,   1.00069,   0.81524,   1.11415,   1.18532,   1.08563,   1.31168,   0.78842,   1.41059,   1.22495,   1.07955,   0.93932,   0.75262,   0.59208,   0.53184,
  6,   0.63499,   0.84195,   0.80884,   0.69294,   0.69123,   0.79446,   0.88619,   1.07813,   0.83928,   0.98480,   0.95311,   1.03782,   0.84126,   0.98707,   0.93713,   0.87739,   0.81371,   0.76104,   0.90784,   1.05413,   1.06861,   1.17535,   1.02549,   1.10714,   1.06263,   1.19238,   1.05434,   1.02585,   1.04043,   0.88722,   1.02417,   0.86101,   0.92056,
  7,   0.63499,   0.84195,   0.80884,   0.69294,   0.69123,   0.79446,   0.88619,   1.07813,   0.83928,   0.98480,   0.95311,   1.03782,   0.84126,   0.98707,   0.93713,   0.87739,   0.81371,   0.76104,   0.90784,   1.05413,   1.06861,   1.17535,   1.02549,   1.10714,   1.06263,   1.19238,   1.05434,   1.02585,   1.04043,   0.88722,   1.02417,   0.86101,   0.92056,
  1,   0.76884,   0.07106,   0.18515,   0.14001,   0.43185,   0.95960,   0.24583,   2.44297,   0.38425,   1.30370,   0.50933,   0.72857,   0.48427,   0.68644,   0.94631,   0.24405,   0.22906,   0.25941,   0.19846,   0.22020,   0.32812,   0.26041,   0.44204,   0.30385,   0.44579,   0.55183,   0.84138,   0.58151,   0.44854,   0.53149,   0.21184,   0.27338,   0.26929,
  2,   0.49886,   0.29587,   0.37633,   0.75210,   0.52413,   0.71570,   0.65939,   1.03881,   0.57904,   0.77332,   0.99784,   0.73317,   0.74132,   1.07045,   0.70851,   0.70685,   0.57989,   0.74006,   0.75892,   0.95007,   1.04176,   1.01866,   0.83558,   0.85591,   0.91978,   1.54301,   1.18517,   0.75843,   0.78875,   0.72160,   0.68063,   0.54683,   0.46094,
  3,   0.60140,   0.82827,   0.65990,   0.78090,   0.72843,   0.81851,   0.89518,   0.93524,   0.82400,   0.99043,   0.97750,   1.18447,   0.72547,   0.86288,   1.07930,   1.06077,   0.75769,   0.80570,   1.02383,   1.15698,   1.14379,   1.10174,   0.83320,   1.00139,   0.98182,   1.66686,   1.11017,   1.16150,   0.77743,   1.02242,   1.31912,   1.23422,   1.22529,
  4,   0.74842,   1.14516,   0.89005,   0.72388,   0.76296,   0.84581,   0.96280,   1.37519,   0.94696,   1.15357,   0.87585,   1.05958,   1.09192,   0.82992,   1.09471,   0.78220,   0.95729,   0.83043,   0.93988,   0.95481,   0.95308,   1.09905,   0.93163,   1.22337,   1.03717,   1.33907,   0.89362,   1.21564,   1.61646,   0.85958,   1.32792,   1.22439,   1.03342,
  5,   0.69128,   1.09849,   1.30908,   0.51486,   0.74938,   0.79782,   1.02737,   0.96330,   1.00711,   1.02187,   0.96125,   1.17414,   0.80645,   1.18540,   0.86689,   0.96195,   0.96497,   0.67760,   0.87712,   0.95323,   0.72819,   0.99533,   1.06520,   0.99762,   1.30636,   0.93088,   1.57108,   1.32416,   1.11582,   0.93623,   0.74740,   0.61375,   0.58647,
  6,   0.63499,   0.84195,   0.80884,   0.69294,   0.69123,   0.79446,   0.88619,   1.07813,   0.83928,   0.98480,   0.95311,   1.03784,   0.84129,   0.98716,   0.93735,   0.87794,   0.81496,   0.76345,   0.89994,   1.00377,   0.96670,   1.05370,   0.91640,   1.01957,   1.06128,   1.36996,   1.19001,   1.11493,   1.07461,   0.88496,   1.01877,   0.90480,   0.82653,
  7,   0.63499,   0.84195,   0.80884,   0.69294,   0.69123,   0.79446,   0.88619,   1.07813,   0.83928,   0.98480,   0.95311,   1.03784,   0.84129,   0.98716,   0.93735,   0.87794,   0.81496,   0.76345,   0.89994,   1.00377,   0.96670,   1.05370,   0.91640,   1.01957,   1.06128,   1.36996,   1.19001,   1.11493,   1.07461,   0.88496,   1.01877,   0.90480,   0.82653,
  1,   0.76884,   0.07106,   0.18515,   0.14001,   0.43185,   0.95960,   0.24583,   2.44300,   0.38427,   1.30376,   0.50962,   0.72914,   0.48502,   0.68980,   0.95870,   0.25509,   0.24951,   0.31375,   0.21201,   0.21748,   0.34353,   0.30073,   0.50998,   0.31984,   0.40075,   0.37432,   0.63167,   0.49561,   0.42768,   0.51888,   0.22340,   0.30068,   0.26761,
  2,   0.49886,   0.29587,   0.37633,   0.75210,   0.52414,   0.71570,   0.65939,   1.03882,   0.57907,   0.77339,   0.99797,   0.73394,   0.74251,   1.07412,   0.71545,   0.72785,   0.62059,   0.85526,   0.79991,   0.94023,   1.07239,   1.12939,   0.93257,   0.88849,   0.84706,   1.17975,   0.94592,   0.65362,   0.75865,   0.71168,   0.67620,   0.56118,   0.55093,
  3,   0.60140,   0.82827,   0.65990,   0.78090,   0.72843,   0.81851,   0.89519,   0.93525,   0.82402,   0.99052,   0.97772,   1.18492,   0.72703,   0.86595,   1.09001,   1.08644,   0.80577,   0.92804,   1.07336,   1.15011,   1.17427,   1.21219,   0.93616,   1.01853,   0.89691,   1.27053,   0.88049,   1.03366,   0.74694,   1.01068,   1.33741,   1.12788,   1.38693,
  4,   0.74842,   1.14516,   0.89005,   0.72388,   0.76297,   0.84581,   0.96280,   1.37520,   0.94698,   1.15367,   0.87604,   1.06024,   1.09318,   0.83379,   1.10513,   0.80156,   1.02213,   0.95630,   0.98570,   0.95073,   0.98579,   1.20332,   1.04129,   1.27190,   0.90167,   1.03135,   0.69705,   1.07969,   1.57109,   0.84883,   1.34907,   1.19142,   0.84260,
  5,   0.69128,   1.09849,   1.30908,   0.51486,   0.74938,   0.79782,   1.02738,   0.96331,   1.00714,   1.02195,   0.96147,   1.17483,   0.80769,   1.18961,   0.87629,   0.98735,   1.02420,   0.78806,   0.92145,   0.94579,   0.75403,   1.09991,   1.18238,   1.03163,   1.20141,   0.66838,   1.28994,   1.18185,   1.07784,   0.92412,   0.75568,   0.60487,   0.57189,
  6,   0.63499,   0.84195,   0.80884,   0.69294,   0.69123,   0.79446,   0.88619,   1.07815,   0.83930,   0.98488,   0.95330,   1.03848,   0.84260,   0.99087,   0.94672,   0.90080,   0.86817,   0.88192,   0.94511,   0.99672,   0.99662,   1.16121,   1.02310,   1.05264,   0.96176,   1.03750,   0.95335,   0.98720,   1.03863,   0.87383,   1.02959,   0.87134,   0.83809,
